publicationMonth,publicationDay,text,publicationYear,sentiment,publicationDate
2,22,jakarta pt freeport indonesia ptfi ask conscious dredge wealth resources news,2017,0.4939,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,dennysiregar basic ahoker relation cobak action islam freeport,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,kom totok jatim little suspicious freeport true good intentions indonesia,2017,0.5413,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,weak freeport case maximal profit freeport give indonesia,2017,0,22/02/2017
2,22,support government afraid threats,2017,-0.0258,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,drpd fuss ahok nooo bela government yg lagi nglawan pt freeport,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,polisijogjaistimewa get start cpd action sejutaaction debit freeport start easiest gampang simple,2017,0.4215,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,unfortunately freeport ahok,2017,-0.34,22/02/2017
2,22,kom adian jabar never question composition freeport share explain threaten indonesia,2017,-0.1027,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,freeport press indonesia threats compel matter sovereign state kind behavior,2017,-0.5994,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka news ho,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka news ho,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,directorate general tax request freeport check company tax statement jakarta,2017,0,22/02/2017
2,22,thats rather make fuss ahok fight islam scholars occasionally mbok yes support government pt freeport,2017,0.3089,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,action indonesian national game want freeport divest share government,2017,0.3612,22/02/2017
2,22,let wait action freeport defend government million people indonesia,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,ketum muhammadiyah youth freeport arrogance must terminate,2017,-0.5267,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,falcao jomblonyalexy jakartabanjir datapolicy action friends ahok mónaco freeport sejutaaction breitbart,2017,0.4767,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,muhammadiyah youth urge government resist freeport freeport via majalahsm,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,directorate general tax request freeport check tax company tax jakarta government,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,freeport press indonesia threats compel matter sovereign state kind behavior,2017,-0.5994,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,support government afraid threats,2017,-0.0258,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,jakarta board commissioners pt freeport indonesia fi marzuki darusman request case,2017,0,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,jakarta pt freeport indonesia ptfi ask conscious dredge wealth resources news,2017,0.4939,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,fforflawlessfebruary haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,many post ente hy case relate freeport rest shari dr days k ngusiusi ahok mulu issue cc dprri,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,pbnu support government freeport day though different narration fui riot threaten drop government,2017,-0.6808,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,let unite foreign invaders expel freeport bumi nusantara,2017,-0.4404,22/02/2017
2,22,jakarta pt freeport indonesias unanimous attitude regard status change news,2017,0,22/02/2017
2,22,dare ndemo ahok cm one person try papua ndemo freeport,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka trend,2017,0,22/02/2017
2,22,muhammadiyah youth urge government resist freeport freeport via majalahsm,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,concern freeports polemic ahoks behavior impersonate clear rizal ramli,2017,0.3818,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka scene,2017,0,22/02/2017
2,22,komisianda crowd support indonesian governments firm move control freeports share attitude newsandtal,2017,0.5994,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,pull freeport jakarta newspaper,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,justwas flood haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,weak freeport case maximal profit freeport give indonesia,2017,0,22/02/2017
2,22,wawancaracalonbesan haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
2,22,sby big body hobby vent jokowi small body brush petral brush freeport flath earther kl ahok arrest roll jokowi,2017,0.2584,22/02/2017
2,22,dare ahok riot tp silent opponent freeport america riot dong yg yg aksi,2017,-0.802,22/02/2017
2,22,unfortunately freeport ahok,2017,-0.34,22/02/2017
2,22,haris jakarta undercover freeport cipinang melayu tan malaka get start cpd,2017,0,22/02/2017
2,22,storiesarengjempolers haris jakarta undercover freeport cipinang melayu tan malaka,2017,0,22/02/2017
